sub1,sub2,IES,own_drw,ctr_drw,category
205,210,0.2391258070098,0.759794944427369,0.762954998001693,livingroom
205,211,-0.0348280007423634,0.735880194613351,0.736315980583519,livingroom
205,212,0.203633076600441,0.791586883673286,0.835684917965239,livingroom
205,213,-0.0184895016205437,0.625374332246682,0.95389394421205,livingroom
205,214,-0.0897964009824373,0.689973540307766,0.790926191251825,livingroom
205,216,0.0549411682744107,0.662339278186235,0.797295373264257,livingroom
205,218,0.0430036804205157,0.666255417060877,0.971964398258502,livingroom
205,219,-0.179527226648221,0.821338654059878,0.748307037718838,livingroom
205,220,0.259655828718439,0.908434733437652,0.938059459892269,livingroom
205,221,0.120093848982656,0.742808989789834,0.803423852443921,livingroom
205,222,0.0329050279946112,0.810262558107645,0.724021773002551,livingroom
205,224,0.0936703596791468,0.750623366296325,0.723377196547388,livingroom
205,225,-0.0799296871533461,0.77755000814823,0.736410355334915,livingroom
205,226,-0.0595661478761716,0.821983256224676,0.817801099915688,livingroom
205,227,0.225549207389012,0.713672382551543,0.667670826322147,livingroom
205,228,0.266443190260716,0.802036111832434,0.736995708586212,livingroom
205,229,0.0932828395382431,0.817261914465878,0.814614459603684,livingroom
205,230,-0.0121494572995376,0.8897304231683,0.915915443670925,livingroom
205,231,-0.0693064338961455,0.817813438094309,0.714517246414183,livingroom
205,232,0.00821146907042055,0.720183944844633,0.87191935520922,livingroom
205,233,0.175959457088887,0.715790398946341,0.641582394157666,livingroom
205,234,0.108223669399985,0.774318986023268,0.799908600158604,livingroom
205,235,-0.0396365904472539,0.75915593664095,0.595991170310359,livingroom
205,236,0.229997953745746,0.727888234489066,0.643669400504165,livingroom
205,237,-0.0747125340364796,0.812440318640826,0.763352775591409,livingroom
205,238,0.154347363056418,0.72676727463471,0.83836821771783,livingroom
205,240,-0.370940318451132,0.792006847346768,0.70325277618879,livingroom
205,241,-0.0456980505499693,0.728382208868286,0.821065528879089,livingroom
205,242,0.0759681337066884,0.808398130875861,0.941606337597364,livingroom
205,243,-0.170022966716425,0.721496192842865,0.899150597872435,livingroom
205,244,0.203833236921678,0.697656399308012,0.860528839969311,livingroom
206,207,0.128676712748837,0.548669848615332,0.580542730144742,livingroom
206,208,0.00139255792296602,0.919884381574619,0.788887669519901,livingroom
206,209,0.237601818919987,0.753343361484473,0.68435351806266,livingroom
206,210,0.230504056542431,0.726199719138562,0.522331999901443,livingroom
206,211,0.12438300190734,0.707609781493149,0.792684215092432,livingroom
206,212,0.382524634733128,0.91171268312884,0.769797156894254,livingroom
206,213,0.343623304681849,0.742318674824793,0.792295113746098,livingroom
206,214,0.0286753240623507,0.76450091814749,0.730427139628091,livingroom
206,216,0.141097007386503,0.546686809967083,0.792604605125732,livingroom
206,218,-0.00273710167311955,0.581198237333526,0.768325440255864,livingroom
206,219,0.135908692075362,0.679980868802745,0.749873707783658,livingroom
206,220,0.302962772073259,0.872636208402827,0.852007533306953,livingroom
206,221,-0.00955611320416138,0.642961530357249,0.824757843734594,livingroom
206,222,0.0346356921153549,0.809592724457253,0.791757076979697,livingroom
206,224,0.200032925442896,0.764852443059015,0.686046620108109,livingroom
206,225,0.132877401977815,0.64687678862857,0.890188003691526,livingroom
206,226,-0.0316552270360946,0.780628586777366,0.707939665826301,livingroom
206,227,0.063904375385918,0.713379311174469,0.717338271203953,livingroom
206,228,0.140901086554451,0.807147101484642,0.736822258528772,livingroom
206,229,0.186775874829032,0.790807477260583,0.750126778858459,livingroom
206,230,0.257398593751404,0.880442674339743,0.821978315028594,livingroom
206,231,0.00811542425465964,0.828696959565831,0.817048858650211,livingroom
206,232,0.0568679464433455,0.738662556429433,0.916596767616878,livingroom
206,233,0.129555548278826,0.67564248915062,0.725708826420997,livingroom
